"","created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url"
"189","Fri Oct 20 07:58:27 +0000 2023","1.7152762787551E+18","@infoXwor_ that “GW TARIK KATA KATA GW” wkkwkwwkwkwkwkwkw kicep ama org makassar","0","0","0","1","in","1.2602563383634E+18","1.7152541761027E+18","cimmidand","https://twitter.com/cimmidand/status/1715276278755107202"
"190","Fri Oct 20 07:58:15 +0000 2023","1.7152762284528E+18","LINK BOLA HARI INI  *BALI UNITED VS PERSEBAYA SURABAYA KICK OFF 19.00 WIB* https://t.co/7ZJ1THcPqH  *PERSIKABO VS PSIS SEMARANG KICK OFF 15.00 WIB* https://t.co/UJKOlOzZxa  *PSM MAKASSAR VS AREMA FC KICK OFF 19.00 WIB* https://t.co/kWlxad0rfb  #BALIUNITEDVSPERSEBAYA","0","0","0","0","in","1.4895586541351E+18","1.7152762284528E+18","son_hyung_kil","https://twitter.com/son_hyung_kil/status/1715276228452827337"
"191","Fri Oct 20 07:57:22 +0000 2023","1.7152760064148E+18","Lah ga jadi ke Makassar 🤣🤣","0","0","0","0","in","340740739","1.7152760064148E+18","Martinus_Leo","https://twitter.com/Martinus_Leo/status/1715276006414778804"
"192","Fri Oct 20 07:57:22 +0000 2023","1.715276003852E+18","@gocekannetijen Tawwa. Salah pilih lawanko kalo org makassar mauko lawan sundala. Jgn modal ganteng doang baru sok beraniko. Sebentar baruko tiba di bandara butami sebelah matamu kena busur, siapa mauko salahkan?","0","0","0","0","in","1.4376372487705E+18","1.7151935329512E+18","ukhy_bagoesP","https://twitter.com/ukhy_bagoesP/status/1715276003852042515"
"193","Fri Oct 20 07:56:05 +0000 2023","1.7152756838938E+18","LINK BOLA HARI INI  *BALI UNITED VS PERSEBAYA SURABAYA KICK OFF 19.00 WIB* https://t.co/rhyxRXAM9K  *PERSIKABO VS PSIS SEMARANG KICK OFF 15.00 WIB* https://t.co/3odHfAYsFc  *PSM MAKASSAR VS AREMA FC KICK OFF 19.00 WIB* https://t.co/hQml7Jd2GP  #BALIUNITEDVSPERSEBAYA","0","0","0","0","in","2506603428","1.7152756838938E+18","laagerhei96332","https://twitter.com/laagerhei96332/status/1715275683893751905"
"194","Fri Oct 20 07:54:34 +0000 2023","1.7152753007442E+18","15.53 Karunrung - Hasanuddin arus lalin terpantau ramai lancar. Jaga konsentrasi saat berkendara. #CCTVDiskominfoMKS *rk https://t.co/pYKxFxHEMr","0","0","0","0","in","2476319472","1.7152753007442E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715275300744167725"
"195","Fri Oct 20 07:54:33 +0000 2023","1.7152752980052E+18","Makassar knp panas banget (?) https://t.co/bHlAQ11Kng","0","0","0","0","in","1.3478469253582E+18","1.7152752980052E+18","Mark___2","https://twitter.com/Mark___2/status/1715275298005221688"
"196","Fri Oct 20 07:54:01 +0000 2023","1.7152751628647E+18","makassar mataharinya 1 orang 1🥵🥵 https://t.co/iHkHdnKDQM","0","1","0","14","in","395102312","1.7152751628647E+18","Kokolye","https://twitter.com/Kokolye/status/1715275162864738726"
"197","Fri Oct 20 07:53:37 +0000 2023","1.7152750626881E+18","Jum'at 20 Oktober 2023 Pukul 16.00 Wita-Selesai Live On IG @lentera_makassar https://t.co/kRcCAiR9Ak","0","0","0","0","in","1.6963062027231E+18","1.7152750626881E+18","IJABI_Sulbar","https://twitter.com/IJABI_Sulbar/status/1715275062688071830"
"198","Fri Oct 20 07:51:35 +0000 2023","1.7152745510039E+18","15:51Andalas - Tentara Pelajar terpantau ramai lancar, Tetap memperhatikan keselamatan dan keamanan dalam berkendara.#CCTVDiskominfoMKS A.W https://t.co/QintIsh4Gr","0","0","0","0","in","2476319472","1.7152745510039E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715274551003865232"
"199","Fri Oct 20 07:48:37 +0000 2023","1.7152738028114E+18","@tanyakanrl ke makassar jadi ga dia","0","0","0","1","in","1.3511138551838E+18","1.7152389341739E+18","linoilkoa","https://twitter.com/linoilkoa/status/1715273802811384074"
"200","Fri Oct 20 07:46:52 +0000 2023","1.715273361193E+18","@Fahrihamzah Sejatinya bisa dikategorikan seperti balon warna-warni, indah, tapi isinya angin..😀😀😀","0","0","0","0","in","1.28226311153E+18","1.7152623504111E+18","makassar67","https://twitter.com/makassar67/status/1715273361193046399"
"201","Fri Oct 20 07:44:33 +0000 2023","1.7152727798374E+18","jumat jeon jungkook doona vidi avkor leunca firli jurusan prabowo korsel mom sorry menkopolhukam nabila hoshi nama shirtless yuuji makassar tantrum kura-kura zendaya dj jihoon jepri mahfud mendung minggu tolol raisa makestar bakri the corrs publish pks  🔗 https://t.co/jVWqqPuCBa https://t.co/v8PdUQJ1rR","1","13","41","73","in","1.6895359989786E+18","1.7152727798374E+18","aestheute","https://twitter.com/aestheute/status/1715272779837387015"
"202","Fri Oct 20 07:40:18 +0000 2023","1.7152717084779E+18","Dari tadi mati lampu cas tinggal berapa %🤦‍♂️#makassar #gaymakassar","0","1","0","1","in","1.4825438108866E+18","1.7152717084779E+18","Bara967","https://twitter.com/Bara967/status/1715271708477935858"
"203","Fri Oct 20 07:39:19 +0000 2023","1.715271463971E+18","@jefrinichol @cgaretsaftrmeal @HlGHTHERAPY ke makassar memang ko siala mau diliat sejago apa ko kah buat kasi cacat bapaknya orang","0","0","0","0","in","421620906","1.7146931893688E+18","loonydumb","https://twitter.com/loonydumb/status/1715271463970984378"
"204","Fri Oct 20 07:38:36 +0000 2023","1.7152712837124E+18","@datuakrajoangek Dimaafkan sj uda.mungkin koutanya terbatas jadi tdk pernah lihat youtube Microphone hasan Nasbi.","0","0","0","0","in","1.28226311153E+18","1.7152147250622E+18","makassar67","https://twitter.com/makassar67/status/1715271283712446500"
"205","Fri Oct 20 07:38:31 +0000 2023","1.71527126147E+18","Makassar, 20 oktober 2023. Semakin bnyk orang d jalan bawa jerigen, galon, dan toren air 🔥☀️","0","0","0","0","in","464284450","1.71527126147E+18","ezra_saleh","https://twitter.com/ezra_saleh/status/1715271261470020071"
"206","Fri Oct 20 07:37:50 +0000 2023","1.7152710872512E+18","Oknum Dokter di Makassar akan Diperiksa Terkait Kasus Perzinaan dengan Istri Polisi https://t.co/i4ws5BSVUw","0","0","0","0","in","1.3697341161916E+18","1.7152710872512E+18","KuretaID","https://twitter.com/KuretaID/status/1715271087251226670"
"207","Fri Oct 20 07:36:45 +0000 2023","1.7152708150912E+18","@cgaretsaftrmeal @jefrinichol @HlGHTHERAPY Apaji, jadiji ke Makassar? Gappakah caritanaji jai","0","0","0","0","in","166468854","1.7146931893688E+18","and__design","https://twitter.com/and__design/status/1715270815091159064"
"208","Fri Oct 20 07:36:36 +0000 2023","1.7152707789447E+18","(Latepost) Hasil Akhir Pekan ke-15 #BRILiga1   8 Oktober 2023 PSM Makassar 0-2 Madura United Persita Tangerang 2-2 Persik Kediri Bhayangkara Presisi Indonesia FC 1-2 Bali United","0","0","0","0","in","4627725434","1.7152693706568E+18","48bolaID","https://twitter.com/48bolaID/status/1715270778944684349"
"209","Fri Oct 20 07:34:57 +0000 2023","1.7152703634024E+18","Makassar panas 💦 #gaymakassar https://t.co/pExfkoHLCZ","0","2","0","16","in","1.134828698283E+18","1.7152703634024E+18","Juno58046650","https://twitter.com/Juno58046650/status/1715270363402404214"
"210","Fri Oct 20 07:34:47 +0000 2023","1.7152703199494E+18","@ummumuzzam Halo kak, mohon maaf untuk ketidaknyamanannya, saat ini status paket anda masih dalam proses di gateway makassar. akan kami follow up agar pengiriman dapat dimaksimalkan. mohon kesediaannya untuk menunggu, terima kasih :)","0","0","0","0","in","3253429832","1.715260855062E+18","jntexpressid","https://twitter.com/jntexpressid/status/1715270319949373522"
"211","Fri Oct 20 07:34:06 +0000 2023","1.7152701514558E+18","@infoXwor_ Lah ga jadi ke makassar dia 😭","0","1","0","0","in","8.7742643077838E+17","1.7152541761027E+18","aesthusias","https://twitter.com/aesthusias/status/1715270151455781350"
"212","Fri Oct 20 07:33:20 +0000 2023","1.7152699578006E+18","@cgaretsaftrmeal bang in case lu nggak liat, nih bapaknya si mba EM nungguin lu di makassar  @jefrinichol","0","0","0","0","in","1.4714743500836E+18","1.7151735874754E+18","josst4p","https://twitter.com/josst4p/status/1715269957800575051"
"213","Fri Oct 20 07:32:46 +0000 2023","1.7152698138479E+18","15.32 Masjid Raya - Pintu Al Markaz arus lalin terpantau ramai lancar. Selalu gunakan kecepatan normal saat berkendara. #CCTVDiskominfoMKS *rk https://t.co/XA6rXf398m","0","0","0","0","in","2476319472","1.7152698138479E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715269813847904674"
"214","Fri Oct 20 07:32:43 +0000 2023","1.7152698017306E+18","Pers Sat Samapta Polres Pelabuhan Makassar melaksanakan pengamanan di Pasar Butung. https://t.co/2B2rP76gcv","0","0","0","1","in","1.7043539754942E+18","1.7152698017306E+18","Samaptarespel","https://twitter.com/Samaptarespel/status/1715269801730617591"
"215","Fri Oct 20 07:31:05 +0000 2023","1.7152693915403E+18","Mal Nipah Park di Kota Makassar, Sulawesi Selatan, ditutup sementara pada hari ini, Jumat, 20 Oktober 2023.  https://t.co/7fV1t8PnER","0","0","0","0","in","1.6985801330689E+18","1.7152693915403E+18","heralddotID","https://twitter.com/heralddotID/status/1715269391540277298"
"216","Fri Oct 20 07:30:56 +0000 2023","1.7152693534098E+18","gila ni makassar dah panas, air mati, listrik padam 👍🏼","0","0","0","0","in","520332840","1.7152693534098E+18","clairdelune_al","https://twitter.com/clairdelune_al/status/1715269353409777932"
"217","Fri Oct 20 07:30:46 +0000 2023","1.7152693090677E+18","@cgaretsaftrmeal @jefrinichol @HlGHTHERAPY deeh...booking memang ma 1 tiket tribun timur. mauka liat JepNic dipare coto kl berani ke makassar.","0","0","0","1","in","123871528","1.7146931893688E+18","hey_supra","https://twitter.com/hey_supra/status/1715269309067665674"
"218","Fri Oct 20 07:30:19 +0000 2023","1.7152691984136E+18","Open PO ZEROBASEONE ZB1 2nd Mini Album ‘Melting Point’ DIGIPACK VER  MAKESTAR  Price 185k || DP 85k  Avail slot : Zhanghao, Sung Hanbin, Matthew, Ricky, Gunwook, Taerae, Gyuvin, Jiwoong  ✔️ Bersih INA (EMS) 💵 Seabank / Dana / Spay / Qris ❌ Packing &amp  Adm oren 🏠 Makassar https://t.co/Nn0rLe59w8","16","1","0","2","in","1.3856258722295E+18","1.7152691984136E+18","_itsyoonara","https://twitter.com/_itsyoonara/status/1715269198413549856"
"219","Fri Oct 20 07:29:06 +0000 2023","1.7152688912604E+18","SMA Negeri 8 Makassar Jadi Raja di Malam Grand Final AXIS Nation Cup 2023 https://t.co/lrIqiuzTpZ","0","0","0","0","in","1.5274940410716E+18","1.7152688912604E+18","beritatrencom","https://twitter.com/beritatrencom/status/1715268891260408307"
"220","Fri Oct 20 07:28:48 +0000 2023","1.7152688175371E+18","@aicberryy makassar hahaha","0","0","0","0","tl","1.0508243988343E+18","1.7152666577851E+18","ssauudaadee","https://twitter.com/ssauudaadee/status/1715268817537143220"
"221","Fri Oct 20 07:28:41 +0000 2023","1.7152687872123E+18","Sungguminasa,-Mahasiswa Praktek Pengalaman Lapangan (PPL) UIN Alauddin Makassar melakukan Penyuluhan Hikmah di Balik Masalah, Jumat (20/10). Kegiatan dilaksanakan di aula Lapas Narkotika Kelas IIA Sungguminasa. https://t.co/g4n4D8SRep","0","0","0","0","in","2573941044","1.7152687872123E+18","lpnsungguminasa","https://twitter.com/lpnsungguminasa/status/1715268787212308984"
"222","Fri Oct 20 07:28:33 +0000 2023","1.7152687518711E+18","@idextratime Makassar panasnya udah kek di Gurun anjir","0","0","0","0","in","1.675550441781E+18","1.7152614232393E+18","crzyman2709","https://twitter.com/crzyman2709/status/1715268751871082573"
"223","Fri Oct 20 07:28:18 +0000 2023","1.7152686895521E+18","Tayang di Indosiar! Ini Link Live Streaming PSM Makassar Vs Arema Liga 1 Pukul 19.00 WIB https://t.co/0Ms8eUZfqx","0","0","0","0","in","165466696","1.7152686895521E+18","indobc_id","https://twitter.com/indobc_id/status/1715268689552097381"
"224","Fri Oct 20 07:28:10 +0000 2023","1.7152686562032E+18","@antoreyes27 @cgaretsaftrmeal Emang warga Makassar mah hobi ribut bang wkwkwkw","0","0","0","0","in","1.570479728553E+18","1.7151735874754E+18","vdosreal","https://twitter.com/vdosreal/status/1715268656203243779"
"225","Fri Oct 20 07:28:04 +0000 2023","1.7152686322412E+18","Air gak ngalir, listrik mati bergilir tiap hari, hadeh makassar gini amat","0","0","0","0","in","7.339111579546E+17","1.7152686322412E+18","suamsuam_nail","https://twitter.com/suamsuam_nail/status/1715268632241217859"
"226","Fri Oct 20 07:27:55 +0000 2023","1.7152685947735E+18","@cgaretsaftrmeal @jefrinichol @HlGHTHERAPY Di Makassar/Bugis ada budaya tarung sarung kan ya mbak? Sama halnya di Madura ada Carok. Mungkin terapin itu aja.","0","0","0","0","in","593490220","1.7146931893688E+18","Goodwindology","https://twitter.com/Goodwindology/status/1715268594773455260"
"227","Fri Oct 20 07:27:02 +0000 2023","1.7152683713554E+18","15.26 Perintis - Batara Bira arus lalin terpantau ramai lancar. #CCTVDiskominfoMKS #lalinMKS *MAM https://t.co/xtBChyapxo","0","0","0","0","in","2476319472","1.7152683713554E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715268371355443295"
"228","Fri Oct 20 07:26:18 +0000 2023","1.7152681849522E+18","Belom juga berangkat ke Makassar, udah puter balik aje bang","0","0","0","0","in","577790231","1.7152681849522E+18","nfnmlyd","https://twitter.com/nfnmlyd/status/1715268184952222091"
"229","Fri Oct 20 07:25:53 +0000 2023","1.7152680833956E+18","15.25 Losari - RS. Siloam arus lalin terpantau ramai lancar. Gunakan lampu sen untuk pindah lajur jalan. #CCTVDiskominfoMKS #lalinMKS *MAM https://t.co/NCIoE95fJj","0","0","0","0","in","2476319472","1.7152680833956E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715268083395580209"
"230","Fri Oct 20 07:24:16 +0000 2023","1.7152676732891E+18","BRI Liga 1: PSM Makassar Akhiri Tren Buruk atau Arema Keluar dari Zona Merah? https://t.co/TvygCrqTEj","0","1","0","0","in","58880688","1.7152676732891E+18","pikiran_rakyat","https://twitter.com/pikiran_rakyat/status/1715267673289113761"
"231","Fri Oct 20 07:23:41 +0000 2023","1.7152675273357E+18","15.22 Latimojong - Sungai Pareman arus lalin terpantau ramai lancar. Kurangi kecepatan di persimpangan jalan. #CCTVDiskominfoMKS *rk https://t.co/t7JGYUcAV5","0","0","0","0","in","2476319472","1.7152675273357E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715267527335723347"
"232","Fri Oct 20 07:23:20 +0000 2023","1.7152674381144E+18","#Makassar #gowa https://t.co/por4KWC7uO","0","0","0","0","qme","1.5644549439938E+18","1.7152674381144E+18","MarfulMuh","https://twitter.com/MarfulMuh/status/1715267438114402565"
"233","Fri Oct 20 07:23:06 +0000 2023","1.7152673805727E+18","@convomf makassar yah km nder","0","0","0","0","in","7.3362410886114E+17","1.7152659129438E+18","unbebeeee","https://twitter.com/unbebeeee/status/1715267380572741797"
"234","Fri Oct 20 07:22:34 +0000 2023","1.7152672485822E+18","Arema FC Tanpa Kapten Dendi Santoso Lawan PSM Makassar https://t.co/jwjTGVXUhK","0","0","1","1","in","95141299","1.7152672485822E+18","VIVAbola","https://twitter.com/VIVAbola/status/1715267248582164723"
"235","Fri Oct 20 07:22:29 +0000 2023","1.7152672277575E+18","@cgaretsaftrmeal @jefrinichol @HlGHTHERAPY Plot twist : bapaknya mbak EM pentolan di Makassar, sekali tendang langsung pingsan si nganu wkwkwkwk","0","0","0","0","in","105013199","1.7146931893688E+18","komplenmulu","https://twitter.com/komplenmulu/status/1715267227757523176"
"236","Fri Oct 20 07:21:23 +0000 2023","1.715266949025E+18","PSM Makassar tengah mengincar tiga pemain untuk memperkuat tim jelang bursa transfer putaran kedua Liga 1 musim 2023/2024.  https://t.co/glOnKy8c7b","0","0","0","0","in","1.6985801330689E+18","1.715266949025E+18","heralddotID","https://twitter.com/heralddotID/status/1715266949024973186"
"237","Fri Oct 20 07:20:37 +0000 2023","1.7152667545478E+18","Kepala Kepolisian Negara Republik Indonesia (Kapolri), Jenderal Pol Listyo Sigit Prabowo, tiba di Makassar pukul 12.20 Wita, di Lanud Sultan Hasanuddin, TNI AU, Jumat 20 Oktober 2023. Jenderal Sigit menggunakan pesawat Garuda Indonesia.  https://t.co/CcAz983frF","0","0","0","0","in","1.6985801330689E+18","1.7152667545478E+18","heralddotID","https://twitter.com/heralddotID/status/1715266754547778000"
"238","Fri Oct 20 07:20:07 +0000 2023","1.715266628987E+18","@caratsmarket Ta white hao nder 120k dom makassar udah inc adm pack dll https://t.co/ssZMkZYCdC","0","0","0","0","in","1.464140255163E+18","1.7152540542833E+18","hortensilovey","https://twitter.com/hortensilovey/status/1715266628987039929"
"239","Fri Oct 20 07:20:00 +0000 2023","1.7152666000128E+18","LIVY 🏡 Semarang ⸺ Cute, Sexy, Montok, Exotic Skin, Extra Hot, Big Boobs, Social Drinker  s t a y c a t i o n 19-21 📍 BALIKPAPAN 22-24 📍 MANADO 26-27 📍 MAKASSAR  ⸺⸺⸺ツ Find her on : @viyLi693 | @livykeinarra66 Tele : Sgirl_night WA : 087810588318 https://t.co/crhlCJslWj","0","0","0","0","en","1271439326","1.7152666000128E+18","ohayokupu","https://twitter.com/ohayokupu/status/1715266600012783948"
"240","Fri Oct 20 07:19:51 +0000 2023","1.7152665648184E+18","Ballassi pohon.. 😢😢  Kota Makassar kini sudah disesaki baliho atau alat peraga kampanye caleg hingga capres di berbagai titik.  Namun sayang, banyak caleg yang memasang alat peraganya dengan cara dipaku di pohon. #pakupohon #baliho #caleg #makassar #sulsel #detikSulsel https://t.co/bqbslf9MnO","0","0","0","0","in","1.4765251401418E+18","1.7152665648184E+18","detiksulsel","https://twitter.com/detiksulsel/status/1715266564818358721"
"241","Fri Oct 20 07:19:09 +0000 2023","1.7152663855412E+18","🇮🇩   Indonesia Liga1  ⏲ 19:00 WIB  |  PSM Makassar vs Arema FC 🔗  Click here to watch：https://t.co/GOP0l4uHYE   #briliga1 #PSM #livestreaming  #bettingtips  #liveskor #bolasteaming #judibola #Indonesia #Vietnam #PENGGEMARBOLA #duniabola https://t.co/XSrOoorxfp","0","0","0","0","in","1.5305319943036E+18","1.7152663855412E+18","GoalooinLive","https://twitter.com/GoalooinLive/status/1715266385541222564"
"242","Fri Oct 20 07:17:19 +0000 2023","1.7152659262524E+18","nemu kasus artis mau cacatin bapak seorang gadis, cek percek si cewe orang makassar. sebaiknya berpikir ulang dulu bosku. ini masuk kategori siri' (semboyannya org makassar). seorang yg kau ajak gelut, yakinlah semua pemuda makassar yg merasa. pelan-pelan bosku 😂","0","0","0","0","in","132863345","1.7152659262524E+18","ahmdthlil","https://twitter.com/ahmdthlil/status/1715265926252421417"
"243","Fri Oct 20 07:15:12 +0000 2023","1.7152653953458E+18","PSM Makassar Vs Arema FC: Jadwal Siaran Langsung, Link Live Streaming dan Prediksi Skor https://t.co/05WZibA2gg","0","0","0","0","in","1.704412448605E+18","1.7152653953458E+18","viva_mindset","https://twitter.com/viva_mindset/status/1715265395345797535"
"244","Fri Oct 20 07:14:26 +0000 2023","1.7152651982638E+18","Berani gak tuh si narkoboy lawan bapak2 Makassar","0","1","0","2","in","1.1500655643473E+18","1.7152651982638E+18","Bubblecoconut1","https://twitter.com/Bubblecoconut1/status/1715265198263833003"
"245","Fri Oct 20 07:13:30 +0000 2023","1.7152649640874E+18","15.12. Abdul kadir terpantau lancar. Pergi lebih cepat, mengemudi lebih lambat, hidup lebih lama. #CCTVDiskominfoMKS *wi https://t.co/fCMbUp3Tzl","0","0","0","0","in","2476319472","1.7152649640874E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715264964087390452"
"246","Fri Oct 20 07:12:33 +0000 2023","1.7152647283214E+18","15.11. Bandang-tinumbu terpantau lancar. Jadilah pengemudi yang patuh, berkendaralah dengan aman. #CCTVDiskominfoMKS *wi https://t.co/MClSXDIFvA","0","0","0","0","in","2476319472","1.7152647283214E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715264728321417538"
"247","Fri Oct 20 07:11:06 +0000 2023","1.7152643627123E+18","Polsanak Satlantas Polres Pelabuhan Makassar Terima Kunjungan Siswa TK Al Afiah  https://t.co/1ESrs845Wr","0","0","0","0","in","1.3093327279723E+18","1.7152643627123E+18","NTMC_Info","https://twitter.com/NTMC_Info/status/1715264362712330682"
"248","Fri Oct 20 07:11:02 +0000 2023","1.715264343687E+18","waduh makassar","0","0","0","0","in","150619823","1.715264343687E+18","kunciyyy","https://twitter.com/kunciyyy/status/1715264343687008515"
"249","Fri Oct 20 07:10:15 +0000 2023","1.7152641474438E+18","15:10 Dg.Tata(RS.Haji) terpantau ramai lancar, Patuhi Rambu lalu lintas demi keselamatan bersama  #CCTVDiskominfoMKS A.W https://t.co/5upYred9Lk","0","0","0","0","in","2476319472","1.7152641474438E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715264147443839117"
"250","Fri Oct 20 07:10:11 +0000 2023","1.7152641308593E+18","detikfood: Resep Pembaca: Kue Toli Toli Khas Makassar yang Kenyal Legit https://t.co/vfHzblxuwq","0","0","0","0","in","48391259","1.7152641308593E+18","jakarta_food","https://twitter.com/jakarta_food/status/1715264130859311476"
"251","Fri Oct 20 07:08:46 +0000 2023","1.7152637750275E+18","Apel gelar pasukan dan peralatan dalam rangka pengamanan pertandingan Sepak Bola BRI LIGA 1 antara PSM Makassar Vs Arema FC yang dipimpin oleh Wakil komandan Batalyon B Pelopor Satbrimob Polda Sulsel Akp Yermia Willyam,S.E.  . . #brimob_untuk_indonesia https://t.co/wdNAOn7zWB","0","0","0","0","in","1.2149399757052E+18","1.7152637750275E+18","pabbetowali","https://twitter.com/pabbetowali/status/1715263775027450106"
"252","Fri Oct 20 07:06:53 +0000 2023","1.715263300228E+18","🇮🇩   Indonesia #Liga1  ⏲ 19:00 WIB  |  #PSM Makassar vs #Arema FC 🔗  Click here to watch：https://t.co/GOP0l4uHYE https://t.co/v6ZXmNezHv","0","0","0","0","in","1.5305319943036E+18","1.715263300228E+18","GoalooinLive","https://twitter.com/GoalooinLive/status/1715263300228042845"
"253","Fri Oct 20 07:06:41 +0000 2023","1.7152632503326E+18","Perayaan Hut Ke-354 Tahun Sulawesi Selatan di buka di anjungan Pantai Losari Makassar https://t.co/Ez1qGJJhnr","0","0","0","1","in","71436318","1.7152632503326E+18","KompasTV","https://twitter.com/KompasTV/status/1715263250332619209"
"254","Fri Oct 20 07:06:34 +0000 2023","1.7152632189424E+18","Pemain Brunei Seleksi Di PSM Makassar https://t.co/uoy1zebd4t","0","0","0","3","in","71436318","1.7152632189424E+18","KompasTV","https://twitter.com/KompasTV/status/1715263218942390615"
"255","Fri Oct 20 07:06:26 +0000 2023","1.7152631872461E+18","Prediksi Skor PSM Makassar vs Arema FC di Liga 1 Indonesia 2023: Berikut H2H, Kondisi Tim hingga Line Up https://t.co/mqPMC6ud8k","0","0","0","0","in","58880688","1.7152631872461E+18","pikiran_rakyat","https://twitter.com/pikiran_rakyat/status/1715263187246076071"
"256","Fri Oct 20 07:05:40 +0000 2023","1.7152629940228E+18","Resep Pembaca: Kue Toli Toli Khas Makassar yang Kenyal Legit https://t.co/RNjQLWs3YJ","0","0","0","0","in","100182925","1.7152629940228E+18","detikfood","https://twitter.com/detikfood/status/1715262994022797816"
"257","Fri Oct 20 07:04:36 +0000 2023","1.7152627239768E+18","#SahabatBahari Kamis, 19 Oktober 2023 Tim Kepegawaian BRPBAPPP menghadiri Undangan Bawaslu Kab. Maros tentang Pengawasan Netralitas ASN, TNI, POLRI. Kegiatan dilaksanakan di Makassar dengan menghadirkan narasumber dari Bawaslu Sulsel, Bawaslu Maros, dan KPU Sulsel. https://t.co/O2I8uJ5Hly","0","1","0","3","in","2896394857","1.7152627239768E+18","BRPBAP3_Maros","https://twitter.com/BRPBAP3_Maros/status/1715262723976777946"
"258","Fri Oct 20 07:03:56 +0000 2023","1.7152625558649E+18","Profil Karina Dinda Lestari Dokter Cantik asal Makassar, Eks 10 Besar Putri Indonesia Sulsel 2014   https://t.co/VcFXk6jr6a via @tribunnews","0","0","0","0","in","1.4910757907247E+18","1.7152625558649E+18","matulessy_yani","https://twitter.com/matulessy_yani/status/1715262555864912036"
"259","Fri Oct 20 07:02:00 +0000 2023","1.7152620704326E+18","Juku Eja Bisa Bendung Top Skor Liga 1? 👀  PSM Makassar akan menjamu Arema FC dalam lanjutan Liga 1. Juku Eja mampu menghentikan top skor Liga 1, Gustavo Almeida? ⚽️  &gt &gt  https://t.co/TqAaUK5l8o  #detikSport","0","0","1","2","in","69183155","1.7152620704326E+18","detikcom","https://twitter.com/detikcom/status/1715262070432616505"
"260","Fri Oct 20 07:01:59 +0000 2023","1.7152620662051E+18","@tanyakanrl makassar belum, mendung doang kaga ujan","0","0","0","0","in","1.5024307826226E+18","1.7152615751024E+18","jsksnzkskll","https://twitter.com/jsksnzkskll/status/1715262066205077817"
"261","Fri Oct 20 07:00:41 +0000 2023","1.7152617393975E+18","@StonexBlood suruh ke makassar aja dia ditungguin bapakku tuh di rumah, kalo ga mau sama bapakku sama kakakku aja deh🤣","0","1","0","2","in","581845953","1.7152612495489E+18","cgaretsaftrmeal","https://twitter.com/cgaretsaftrmeal/status/1715261739397484872"
"262","Fri Oct 20 07:00:00 +0000 2023","1.7152615696537E+18","🇮🇩𝗜𝗻𝗱𝗼𝗻𝗲𝘀𝗶𝗮 𝗟𝗶𝗴𝗮 𝟭🇮🇩 15:00| Bali United vs Persebaya Surabaya Live Stream: https://t.co/JdQl1dnkI2 15:00| Persikabo 1973 vs PSIS Semarang Live Stream: https://t.co/hIS9pyzSTO 19:00| PSM Makassar vs Arema FC Live Stream: https://t.co/RUlQSUV9tR https://t.co/SPo3lsdHK1","0","0","0","0","in","1.6105408789884E+18","1.7152615696537E+18","F90bola","https://twitter.com/F90bola/status/1715261569653735884"
"263","Fri Oct 20 06:59:50 +0000 2023","1.7152615272706E+18","panasnya #Makassar #gaymakassar","0","0","0","2","in","1.6542923866701E+18","1.7152615272706E+18","mhmmdzlfqrr","https://twitter.com/mhmmdzlfqrr/status/1715261527270551593"
"264","Fri Oct 20 06:59:06 +0000 2023","1.7152613397055E+18","mana ditambah mati lampu 🔥 pakettt kompliittt mmg di makassar https://t.co/HF2Dw3iXri","0","0","0","0","in","7.5364217456723E+17","1.7152613397055E+18","Pcyloeyceye1127","https://twitter.com/Pcyloeyceye1127/status/1715261339705454712"
"265","Fri Oct 20 06:59:00 +0000 2023","1.7152613169849E+18","@infoXwor_ Gk jadi ke Makassar? Ah gk seru","0","0","0","1","in","1.4841705264155E+18","1.7152541761027E+18","inidina28","https://twitter.com/inidina28/status/1715261316984930751"
"266","Fri Oct 20 06:58:54 +0000 2023","1.7152612893654E+18","Universitas Negeri Makassar (UNM) menerima tim evaluasi dari Direktorat Kelembagaan Ditjen Pendidikan Tinggi, Riset, dan Teknologi dalam rangka evaluasi lapangan terhadap usulan pembukaan Program Studi Profesi Insinyur di Universitas Negeri Makassar (UNM). https://t.co/ubFGPhTzP0","0","0","0","1","in","2233022779","1.7152612893654E+18","UNM_Makassar","https://twitter.com/UNM_Makassar/status/1715261289365385652"
