,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
27,Wed Oct 04 03:23:26 +0000 2023,1709408860362994147,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,91445833,1709408860362994147,apple468,https://twitter.com/apple468/status/1709408860362994147
28,Wed Oct 04 03:23:25 +0000 2023,1709408857666027602,SE VIENE ALBUM DE JUNGKOOK AAAA SE VIENE MÁS ARTE,0,0,0,0,es,1331274555504156673,1709408857666027602,bluejubear,https://twitter.com/bluejubear/status/1709408857666027602
29,Wed Oct 04 03:23:24 +0000 2023,1709408854298296439,#本当にキシリトールガムを噛んでいるのは #JungKook だと思う💡 #XYLITOL × #BTS #フーセンガム🎈 新発売✨ 詳しくはこちら →https://t.co/A2n13L3WnM @gum__lotte #キシリトール #大切な歯のために 🦷 #smile2smile #BTS_XYLITOL,0,0,0,0,ja,1491963333381013504,1709408854298296439,maki_jhk321,https://twitter.com/maki_jhk321/status/1709408854298296439
30,Wed Oct 04 03:23:24 +0000 2023,1709408853014597963,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,1085182586651959296,1709408853014597963,87SRW2N8zuZUZ0S,https://twitter.com/87SRW2N8zuZUZ0S/status/1709408853014597963
31,Wed Oct 04 03:23:23 +0000 2023,1709408850783187275,im gonna wait to see if he moves to preorder ngl https://t.co/J3AuiJNJws,0,0,0,0,en,958187325221228545,1709408850783187275,jkscinema,https://twitter.com/jkscinema/status/1709408850783187275
32,Wed Oct 04 03:23:23 +0000 2023,1709408850536018351,방탄소년단 메모리즈 랜덤 포카 양도 bts random photo card phoca poca pc 방탄 포토 카드 석진 윤기 지민 정국 호석 맵솔콘 memories 2019 2020 dvd sowoozoo 디비디 블루레이 블레 소우주 럽셀콘 유럽 매직샵  jin suga j-hope jimin jk jungkook blu-ray magic shop 딥디 https://t.co/MrRQeuisEw,0,0,0,0,ko,1310575995296968706,1709408850536018351,_derfun,https://twitter.com/_derfun/status/1709408850536018351
33,Wed Oct 04 03:23:23 +0000 2023,1709408849193820305,雑食オタクあるある:推しの活動期被る,0,0,0,0,ja,1476144189654331392,1709408849193820305,97o9o1_jungkook,https://twitter.com/97o9o1_jungkook/status/1709408849193820305
34,Wed Oct 04 03:23:23 +0000 2023,1709408848895967455,TANGINA SABI KO KAKALMA MUNA KO PAG NAGLABAS NA NG ALBUM SI JK KASI MAGMUMURA DIN NAMAN YAN PAG TUMAGAL NA AND NAG IIPON RIN AKO FOR CON NG SEBONGS😭 KASO TAENA DI KO MATIIS ANG AKING BEBILUVS,0,0,0,0,tl,1425746131015770113,1709408848895967455,ggeukie7,https://twitter.com/ggeukie7/status/1709408848895967455
35,Wed Oct 04 03:23:22 +0000 2023,1709408846555541574,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING 😭😭😭",0,0,0,0,en,1387988118322565120,1709408846555541574,lliangguk,https://twitter.com/lliangguk/status/1709408846555541574
36,Wed Oct 04 03:23:21 +0000 2023,1709408842390622272,@sugas_studio Golden hour reminds me of jungkook,0,0,0,1,en,1629481952251359233,1709407807081263172,ggukks_luv,https://twitter.com/ggukks_luv/status/1709408842390622272
37,Wed Oct 04 03:23:21 +0000 2023,1709408841027518625,@iamsteff19 #JungKook_3D #3DbyJungkook https://t.co/hE4wj65VrO,0,0,0,0,qme,1473888353447985153,1707600787650879849,thjksh,https://twitter.com/thjksh/status/1709408841027518625
38,Wed Oct 04 03:23:21 +0000 2023,1709408838364123236,@hii61235845 hiiちゃんアンニョン(*´︶`*)ﾉ ついについによ🫶,0,0,0,0,ja,884468487745175552,1709225756604436637,ZxgZCGYiC55JMGH,https://twitter.com/ZxgZCGYiC55JMGH/status/1709408838364123236
39,Wed Oct 04 03:23:20 +0000 2023,1709408835805569077,5 Must-Know Facts About #BTS' #Jungkook highly-anticipated solo debut album this coming November 3rd. #JUNGKOOK_GOLDEN #GOLDEN  https://t.co/qYxqHqkP8f,0,0,0,0,en,1677418551206920194,1709408835805569077,Fandishworld,https://twitter.com/Fandishworld/status/1709408835805569077
40,Wed Oct 04 03:23:19 +0000 2023,1709408832789623033,@berrykoollect hahajahqjah tamamm,0,0,0,0,in,1313485648951734273,1709407783525789896,etopiax,https://twitter.com/etopiax/status/1709408832789623033
41,Wed Oct 04 03:23:19 +0000 2023,1709408832537907250,#JungKook_GOLDEN 👇👇,0,0,0,0,qme,1674288416958169090,1709408832537907250,marceci88,https://twitter.com/marceci88/status/1709408832537907250
42,Wed Oct 04 03:23:19 +0000 2023,1709408832525643937,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,1333745355167449099,1709408832525643937,geniusminy00ngi,https://twitter.com/geniusminy00ngi/status/1709408832525643937
43,Wed Oct 04 03:23:17 +0000 2023,1709408824883630566,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,1668217486649737222,1709408824883630566,kookiedimps_,https://twitter.com/kookiedimps_/status/1709408824883630566
44,Wed Oct 04 03:23:17 +0000 2023,1709408824354824300,"Tak będziemy wyglądać, gdy ogłoszą wyniki fancallu z Jungkookiem: https://t.co/HCna62pkDD",0,1,0,5,pl,1570070562583502850,1709408824354824300,JKPoland97,https://twitter.com/JKPoland97/status/1709408824354824300
45,Wed Oct 04 03:23:15 +0000 2023,1709408816519872904,OMFG JUNGKOOK VIDEO CALL RAFFLE. do i be delulu and buy one set to enter? 😩,0,0,0,0,en,1214043604374544384,1709408816519872904,aly_ily7,https://twitter.com/aly_ily7/status/1709408816519872904
46,Wed Oct 04 03:23:15 +0000 2023,1709408816033661100,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,865503386191319040,1709408816033661100,mstaekookiee,https://twitter.com/mstaekookiee/status/1709408816033661100
47,Wed Oct 04 03:23:14 +0000 2023,1709408812703379648,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,1391704625670103045,1709408812703379648,OT7homies,https://twitter.com/OT7homies/status/1709408812703379648
48,Wed Oct 04 03:23:14 +0000 2023,1709408811575071127,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,533216226,1709408811575071127,yeogeeda,https://twitter.com/yeogeeda/status/1709408811575071127
49,Wed Oct 04 03:23:14 +0000 2023,1709408810329374807,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,860039275655569408,1709408810329374807,HananKimadia,https://twitter.com/HananKimadia/status/1709408810329374807
50,Wed Oct 04 03:23:12 +0000 2023,1709408803706335319,@asomnios puse “jungkook bts con cabello azul jugando videojuegos”,0,0,0,0,es,1361080474806988801,1709403188493729943,pincelaje,https://twitter.com/pincelaje/status/1709408803706335319
51,Wed Oct 04 03:23:11 +0000 2023,1709408799885595119,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,1,en,1683968277167632387,1709408799885595119,stillwggukie,https://twitter.com/stillwggukie/status/1709408799885595119
52,Wed Oct 04 03:23:11 +0000 2023,1709408799486861608,Alguien regale me $1300 para así poder comprar el álbum de Jungkook plis 😅😭,0,0,0,0,es,1313252203952517120,1709408799486861608,Alejand05729776,https://twitter.com/Alejand05729776/status/1709408799486861608
53,Wed Oct 04 03:23:11 +0000 2023,1709408798484344895,@ dios @ universo @ chakras gays que me compré yo el álbum de Jungkook por favor por favor por favor gracias gracias gracias,0,0,0,0,es,1167964637515534336,1709408798484344895,alpacapakaa,https://twitter.com/alpacapakaa/status/1709408798484344895
54,Wed Oct 04 03:23:11 +0000 2023,1709408796744069270,"Korea proxy purchase ❗️only website ❗️only korean bank  kr address, ems⭕️  sell merch enhypen nct super junior p1harmony  selling onf bt21 album monsta x bts golden treasure md everline  blackpink exo ateez lightstick nct  theboyz md buying aespa truz nct127 beyond live jungkook https://t.co/Tgquj01mkJ",0,0,0,0,en,1211146049756127233,1709408796744069270,krkpopservice,https://twitter.com/krkpopservice/status/1709408796744069270
55,Wed Oct 04 03:23:10 +0000 2023,1709408792285233198,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,1,en,614017616,1709408792285233198,mycherishv,https://twitter.com/mycherishv/status/1709408792285233198
56,Wed Oct 04 03:23:09 +0000 2023,1709408790578340288,ㅤ  #JungKook Motion in 3D   🔗 https://t.co/K3MpzLN2Cz  #정국 #JungKook_3D   ㅤ,0,1,0,1,ko,710697679899238400,1709408790578340288,jeonkiey,https://twitter.com/jeonkiey/status/1709408790578340288
57,Wed Oct 04 03:23:09 +0000 2023,1709408789726896480,予約完了🤟ソロアルバム超楽しみ もちろんポスターに賭けたけどアミのコメント見てたらその手があったか ｶﾞ━━( ﾟДﾟ)━━ﾝ!! 顔面見せるとかあってはならないから一生会えないけど、これ被ればJUNGKOOKと対面できる 次回はそうしよう https://t.co/zJLx8HanFQ,0,0,0,0,ja,1460987490635247616,1709408789726896480,mama_magcup,https://twitter.com/mama_magcup/status/1709408789726896480
58,Wed Oct 04 03:23:07 +0000 2023,1709408783493906719,@sopesuds I would have waited to purchase namjoon’s windchime if I knew about jungkook’s album. I’ve waited so long already for the windchime. What’s another month?  Then it arrived and it’s like two inches. 😳 I know he likes cute small things but seriously!,0,0,0,0,en,1099413896333574144,1709405996026659311,Angelin54985458,https://twitter.com/Angelin54985458/status/1709408783493906719
59,Wed Oct 04 03:23:07 +0000 2023,1709408782756036941,@iamsteff19 #JungKook_3D #3DbyJungkook https://t.co/0VIKcaRAKn,0,0,0,0,qme,1473888353447985153,1707600787650879849,thjksh,https://twitter.com/thjksh/status/1709408782756036941
60,Wed Oct 04 03:23:07 +0000 2023,1709408780663091637,They look so elegant???? SO BEAUTIFUL!!! https://t.co/sShYO7dXwQ,0,0,0,0,en,3549603325,1709408780663091637,moonashchild,https://twitter.com/moonashchild/status/1709408780663091637
61,Wed Oct 04 03:23:07 +0000 2023,1709408780042031335,Eu preciso desse álbum do jungkook 🥲,0,0,0,0,pt,1389607024825098244,1709408780042031335,Laurah886,https://twitter.com/Laurah886/status/1709408780042031335
62,Wed Oct 04 03:23:06 +0000 2023,1709408775957024913,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,1643987549248184328,1709408775957024913,rain_kku,https://twitter.com/rain_kku/status/1709408775957024913
63,Wed Oct 04 03:23:04 +0000 2023,1709408767534572015,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,36388837,1709408767534572015,ByMyTimeJK,https://twitter.com/ByMyTimeJK/status/1709408767534572015
64,Wed Oct 04 03:23:02 +0000 2023,1709408762472382896,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,1971249008,1709408762472382896,vi_anjie12,https://twitter.com/vi_anjie12/status/1709408762472382896
65,Wed Oct 04 03:23:02 +0000 2023,1709408758919844342,ini jungkook ga ada ya di sh🥲,0,1,0,0,in,1490496209806835716,1709408758919844342,bbestarcandy,https://twitter.com/bbestarcandy/status/1709408758919844342
66,Wed Oct 04 03:23:01 +0000 2023,1709408757325660397,jungkook tak join ke sh harini? punyalaa excited class cancel pastu niat nk spend time dgn dia skrg 😮‍💨😮‍💨😮‍💨,0,0,0,0,in,1240848434803773440,1709408757325660397,vgyubearries,https://twitter.com/vgyubearries/status/1709408757325660397
67,Wed Oct 04 03:23:01 +0000 2023,1709408757237919881,"BTS JUNGKOOK Solo Album ‘GOLDEN’   WEVERSE (with regular pob) A. 700 - weverse albums ver B. 990 - regular (Random) C. 2970 - regular Album (set/3 version) D. 3670 - set (  3 version regular + 1 weverse album) + LSF  50% DP - Untill 10/15/20 DOP- 11/03,/23 https://t.co/LcGJyIwLrh",0,1,0,0,en,2248668944,1709408757237919881,GlaiMin,https://twitter.com/GlaiMin/status/1709408757237919881
68,Wed Oct 04 03:23:01 +0000 2023,1709408754490581283,@hellolive_shop Congrats jungkook so proud of you our GOLDEN MAKNAE 🥺🎉💜 @rgrd_14,0,0,0,0,en,1498299528579264515,1709390043557896348,itsjiminaeee,https://twitter.com/itsjiminaeee/status/1709408754490581283
69,Wed Oct 04 03:23:00 +0000 2023,1709408753311965568,JUNGKOOK VIDEO CALL FANSIGN 😭😭😭,0,0,0,0,en,1134664958854123521,1709408753311965568,vhsgguks,https://twitter.com/vhsgguks/status/1709408753311965568
70,Wed Oct 04 03:23:00 +0000 2023,1709408751177126255,#本当にキシリトールガムを噛んでいるのは #JungKook だと思う💡 #XYLITOL × #BTS #フーセンガム🎈 新発売✨ 詳しくはこちら →https://t.co/n2Ho8Gvr9L @gum__lotte #キシリトール #大切な歯のために 🦷 #smile2smile #BTS_XYLITOL,0,0,0,0,ja,935961000070733824,1709408751177126255,PalitNuch7o2,https://twitter.com/PalitNuch7o2/status/1709408751177126255
71,Wed Oct 04 03:23:00 +0000 2023,1709408750803529995,"#JungKook_GOLDEN  #JungKook  🤩😍😍 que llegue bien, por favooor! 🙏🏻 https://t.co/X5PIiYZ1sm",0,0,0,0,es,67556047,1709408750803529995,AleParedess,https://twitter.com/AleParedess/status/1709408750803529995
72,Wed Oct 04 03:22:59 +0000 2023,1709408749264437639,@Jungkooknesia GOLDEN IS COMING JUNGKOOK SOLO ALBUM  GOLDEN BY JUNGKOOK IS COMING #Jungkook_Golden  #GoldenByJK,0,0,0,0,en,1677386045787373568,1709380125962506648,userjaerim,https://twitter.com/userjaerim/status/1709408749264437639
73,Wed Oct 04 03:22:58 +0000 2023,1709408743820317042,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,1442756837569282054,1709408743820317042,Jmniluvs,https://twitter.com/Jmniluvs/status/1709408743820317042
74,Wed Oct 04 03:22:56 +0000 2023,1709408737100743015,@sealsarelife @sheluvzfike @jungkook listen to it short stack.,0,0,0,0,en,1469067425190711298,1709213575619674510,1008stargirl,https://twitter.com/1008stargirl/status/1709408737100743015
75,Wed Oct 04 03:22:55 +0000 2023,1709408730419474844,#本当にキシリトールガムを噛んでいるのは #JungKook だと思う💡 #XYLITOL × #BTS #フーセンガム🎈 新発売✨ 詳しくはこちら →https://t.co/258v8PndkH @gum__lotte #キシリトール #大切な歯のために 🦷 #smile2smile #BTS_XYLITOL,0,0,0,0,ja,1469584862994903044,1709408730419474844,MIZU088507552,https://twitter.com/MIZU088507552/status/1709408730419474844
76,Wed Oct 04 03:22:55 +0000 2023,1709408730041958432,ganda ng album ni jungkook mukhang di mapapasaken,0,0,0,0,tl,1356411484402667520,1709408730041958432,ninyaxjade,https://twitter.com/ninyaxjade/status/1709408730041958432
77,Wed Oct 04 03:22:55 +0000 2023,1709408730008498308,@seokjinjuseyyo aku belum punya album bangtan🙋🏻‍♀️ wml♡ semoga tweetnya ngga ke unlike sendiri huhu soalnya dari twitternya suka tbtb nge-unlike sendiri :( https://t.co/8cKuwZ4skN,0,0,0,0,in,1671498007865589763,1709400455934292225,kookslaff,https://twitter.com/kookslaff/status/1709408730008498308
78,Wed Oct 04 03:22:54 +0000 2023,1709408728234213536,@iamsteff19 #JungKook_3D #3DbyJungkook https://t.co/VqJF9MJnJt,0,0,0,0,qme,1473888353447985153,1707600787650879849,thjksh,https://twitter.com/thjksh/status/1709408728234213536
79,Wed Oct 04 03:22:54 +0000 2023,1709408726916976691,@kamsluvr okay ill check it out once it releases !,0,0,0,0,en,1523757072990494720,1709307210491158749,xoyoongi,https://twitter.com/xoyoongi/status/1709408726916976691
80,Wed Oct 04 03:22:51 +0000 2023,1709408714820616638,"Inspired by the golden moments of #JungKook, his solo album #GOLDEN is coming! Pre-save and pre-order now the new album by the golden giant pop star, coming out November 3rd (1PM KST) #JungKook_GOLDEN GOLDEN BY JUNGKOOK IS COMING",0,0,0,0,en,997320027748651008,1709408714820616638,Laromadeyoo1,https://twitter.com/Laromadeyoo1/status/1709408714820616638
